Year,Month,permissive,restrictive,permissive_northeast,restrictive_northeast,permissive_midwest,restrictive_midwest,permissive_south,restrictive_south,permissive_west,restrictive_west,permissive_new_england,restrictive_new_england,permissive_middle_atlantic,restrictive_middle_atlantic,permissive_east_north_central,restrictive_east_north_central,permissive_west_north_central,restrictive_west_north_central,permissive_south_atlantic,restrictive_south_atlantic,permissive_east_south_central,restrictive_east_south_central,permissive_west_south_central,restrictive_west_south_central,permissive_mountain,restrictive_mountain,permissive_pacific,restrictive_pacific,permissive_continuous,restrictive_continuous,permissive_northeast_continuous,restrictive_northeast_continuous,permissive_midwest_continuous,restrictive_midwest_continuous,permissive_south_continuous,restrictive_south_continuous,permissive_west_continuous,restrictive_west_continuous,permissive_new_england_continuous,restrictive_new_england_continuous,permissive_middle_atlantic_continuous,restrictive_middle_atlantic_continuous,permissive_east_north_central_continuous,restrictive_east_north_central_continuous,permissive_west_north_central_continuous,restrictive_west_north_central_continuous,permissive_south_atlantic_continuous,restrictive_south_atlantic_continuous,permissive_east_south_central_continuous,restrictive_east_south_central_continuous,permissive_west_south_central_continuous,restrictive_west_south_central_continuous,permissive_mountain_continuous,restrictive_mountain_continuous,permissive_pacific_continuous,restrictive_pacific_continuous,ratio,northeast_ratio,midwest_ratio,south_ratio,west_ratio,new_england_ratio,middle_atlantic_ratio,east_north_central_ratio,west_north_central_ratio,south_atlantic_ratio,east_south_central_ratio,west_south_central_ratio,mountain_ratio,pacific_ratio,sum,northeast_sum,midwest_sum,south_sum,west_sum,new_england_sum,middle_atlantic_sum,east_north_central_sum,west_north_central_sum,south_atlantic_sum,east_south_central_sum,west_south_central_sum,mountain_sum,pacific_sum
2000,1,0,0.347208038718067,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0,1.10354777472532,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0,0,0,1.5688618199368,0,0.347208038718067,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0,1.10354777472532,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0,0,0,1.5688618199368,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,NaN,Inf,0.347208038718067,0.0462071026144063,0.38560660872915,0.0180713840978248,1.10354777472532,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0,1.5688618199368
2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347208038718067,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0,1.10354777472532,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0,0,0,1.5688618199368,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,NaN,Inf,0.347208038718067,0.0462071026144063,0.38560660872915,0.0180713840978248,1.10354777472532,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0,1.5688618199368
2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347208038718067,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0,1.10354777472532,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0,0,0,1.5688618199368,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,NaN,Inf,0.347208038718067,0.0462071026144063,0.38560660872915,0.0180713840978248,1.10354777472532,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0,1.5688618199368
2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347208038718067,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0,1.10354777472532,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0,0,0,1.5688618199368,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,NaN,Inf,0.347208038718067,0.0462071026144063,0.38560660872915,0.0180713840978248,1.10354777472532,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0,1.5688618199368
2000,5,0.00802327421625487,0.00802327421625487,0,0,0,0,0,0,0.0364381085032881,0.0364381085032881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122855430240756,0.122855430240756,0,0,0.00802327421625487,0.355231312934322,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0.0364381085032881,1.1399858832286,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0.122855430240756,0.122855430240756,0,1.5688618199368,44.275105569075,Inf,Inf,Inf,31.2855395094324,Inf,NaN,Inf,NaN,Inf,NaN,NaN,1,Inf,0.347208038718067,0.0462071026144063,0.38560660872915,0.0180713840978248,1.10354777472532,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0,1.5688618199368
2000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802327421625487,0.355231312934322,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0.0364381085032881,1.1399858832286,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0.122855430240756,0.122855430240756,0,1.5688618199368,44.275105569075,Inf,Inf,Inf,31.2855395094324,Inf,NaN,Inf,NaN,Inf,NaN,NaN,1,Inf,0.347208038718067,0.0462071026144063,0.38560660872915,0.0180713840978248,1.10354777472532,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0,1.5688618199368
2000,7,0,0.0154671609537758,0,0,0,0,0,0,0,0.0702448992619102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236839058763487,0,0,0.00802327421625487,0.370698473888098,0,0.0462071026144063,0,0.38560660872915,0,0.0180713840978248,0.0364381085032881,1.21023078249051,0,0.177764415503364,0,0,0,0.549989197412536,0,0,0,0.0351622758114764,0,0,0,0,0.122855430240756,0.359694489004244,0,1.5688618199368,46.2028922228628,Inf,Inf,Inf,33.2133261632202,Inf,NaN,Inf,NaN,Inf,NaN,NaN,2.92778665378779,Inf,0.362675199671843,0.0462071026144063,0.38560660872915,0.0180713840978248,1.17379267398723,0.177764415503364,0,0.549989197412536,0,0.0351622758114764,0,0,0.236839058763487,1.5688618199368
2000,8,0.0313820520241362,0.0679244177714911,0,0.354072886902291,0,0,0.044524622764741,0,0.0702448992619102,0,0,0,0,0.478434519553474,0,0,0,0,0,0,0.261074506197229,0,0,0,0.236839058763487,0,0,0,0.0394053262403911,0.438622891659589,0,0.400279989516698,0,0.38560660872915,0.044524622764741,0.0180713840978248,0.106683007765198,1.21023078249051,0,0.177764415503364,0,0.478434519553474,0,0.549989197412536,0,0,0,0.0351622758114764,0.261074506197229,0,0,0,0.359694489004244,0.359694489004244,0,1.5688618199368,11.1310559639522,Inf,Inf,0.405873940657742,11.3441756831055,Inf,Inf,Inf,NaN,Inf,0,NaN,1,Inf,0.399217565419198,0.400279989516698,0.38560660872915,-0.0264532386669162,1.10354777472532,0.177764415503364,0.478434519553474,0.549989197412536,0,0.0351622758114764,-0.261074506197229,0,0,1.5688618199368
2000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394053262403911,0.438622891659589,0,0.400279989516698,0,0.38560660872915,0.044524622764741,0.0180713840978248,0.106683007765198,1.21023078249051,0,0.177764415503364,0,0.478434519553474,0,0.549989197412536,0,0,0,0.0351622758114764,0.261074506197229,0,0,0,0.359694489004244,0.359694489004244,0,1.5688618199368,11.1310559639522,Inf,Inf,0.405873940657742,11.3441756831055,Inf,Inf,Inf,NaN,Inf,0,NaN,1,Inf,0.399217565419198,0.400279989516698,0.38560660872915,-0.0264532386669162,1.10354777472532,0.177764415503364,0.478434519553474,0.549989197412536,0,0.0351622758114764,-0.261074506197229,0,0,1.5688618199368
2000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394053262403911,0.438622891659589,0,0.400279989516698,0,0.38560660872915,0.044524622764741,0.0180713840978248,0.106683007765198,1.21023078249051,0,0.177764415503364,0,0.478434519553474,0,0.549989197412536,0,0,0,0.0351622758114764,0.261074506197229,0,0,0,0.359694489004244,0.359694489004244,0,1.5688618199368,11.1310559639522,Inf,Inf,0.405873940657742,11.3441756831055,Inf,Inf,Inf,NaN,Inf,0,NaN,1,Inf,0.399217565419198,0.400279989516698,0.38560660872915,-0.0264532386669162,1.10354777472532,0.177764415503364,0.478434519553474,0.549989197412536,0,0.0351622758114764,-0.261074506197229,0,0,1.5688618199368
2000,11,0,0.203773253314473,0,1.06221866070687,0,0,0,0,0,0,0,0,0,1.43530355866042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394053262403911,0.642396144974062,0,1.46249865022357,0,0.38560660872915,0.044524622764741,0.0180713840978248,0.106683007765198,1.21023078249051,0,0.177764415503364,0,1.9137380782139,0,0.549989197412536,0,0,0,0.0351622758114764,0.261074506197229,0,0,0,0.359694489004244,0.359694489004244,0,1.5688618199368,16.3022668827849,Inf,Inf,0.405873940657742,11.3441756831055,Inf,Inf,Inf,NaN,Inf,0,NaN,1,Inf,0.602990818733671,1.46249865022357,0.38560660872915,-0.0264532386669162,1.10354777472532,0.177764415503364,1.9137380782139,0.549989197412536,0,0.0351622758114764,-0.261074506197229,0,0,1.5688618199368
2000,12,0,0.0121958556667409,0,0.0635739247510938,0,0,0,0,0,0,0,0.244576719491379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394053262403911,0.654592000640803,0,1.52607257497467,0,0.38560660872915,0.044524622764741,0.0180713840978248,0.106683007765198,1.21023078249051,0,0.422341134994743,0,1.9137380782139,0,0.549989197412536,0,0,0,0.0351622758114764,0.261074506197229,0,0,0,0.359694489004244,0.359694489004244,0,1.5688618199368,16.611764527655,Inf,Inf,0.405873940657742,11.3441756831055,Inf,Inf,Inf,NaN,Inf,0,NaN,1,Inf,0.615186674400412,1.52607257497467,0.38560660872915,-0.0264532386669162,1.10354777472532,0.422341134994743,1.9137380782139,0.549989197412536,0,0.0351622758114764,-0.261074506197229,0,0,1.5688618199368
2001,1,0,0.168813133309399,0,0.180804852450469,0,0,0,0,0,0.606501697002757,0,0.0894176451136856,0,0.21298512765521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863753760062142,0.0394053262403911,0.823405133950203,0,1.70687742742513,0,0.38560660872915,0.044524622764741,0.0180713840978248,0.106683007765198,1.81673247949327,0,0.511758780108429,0,2.12672320586911,0,0.549989197412536,0,0,0,0.0351622758114764,0.261074506197229,0,0,0,0.359694489004244,0.359694489004244,0,2.43261557999894,20.8957826900618,Inf,Inf,0.405873940657742,17.0292581503867,Inf,Inf,Inf,NaN,Inf,0,NaN,1,Inf,0.783999807709812,1.70687742742513,0.38560660872915,-0.0264532386669162,1.71004947172807,0.511758780108429,2.12672320586911,0.549989197412536,0,0.0351622758114764,-0.261074506197229,0,0,2.43261557999894
