Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2000,1,-420.05744669259,-809.238323179077,-491.701882411202,2457.10414422935,1716.7191479466,-786.623537682208,-115.465018939212,-2877.09725598169,-753.170599366425,-528.42406118697,-620.158821785817,377.501289323949,-95.852854846431,-421.837051748382,-450.43856849067,-705.526012242446,-147.035515011516,-399.680192821471,-483.281291396769,-149.596759209335,-1610.66260681738,-373.980960202376,-1485.45820072672,-271.339250546324,-152.433603660179,-314.277264961144,-221.012286405957,-227.356466909763,-219.956467586131,-1048.52237687209,-440.990340714441,-353.980918874226,-1085.73728608899,-1198.9628763947,-722.434202076505,-2060.15053399047,-78.1404192490444,-538.516114522241,-501.803464716122,-773.946531127218,-3876.7716227395,-525.558824549892,-63.1636982469161,-1420.23334395298,-1383.35912946888,-537.347349870097,-822.804283073709,-208.466200164711,-28221.2272360008,-5115.28612576468,-6922.82456222334,-15373.8861164694,-809.230431543634,-1779.25674799241,-3336.02937777232,-2300.79586083385,-4622.02870138944,-7082.50021616857,-2018.42350651289,-6272.96239378789,-1160.54124422764,351.310812683922
2000,2,-722.54319387953,-950.581562203359,46.5715958255641,1907.30049287832,1108.41217860205,-617.443545926307,-53.5822490056653,-2606.67376355175,-1099.53272186675,-278.162475750481,-1030.18070312006,371.935982745654,-105.176657854733,-271.066134797885,-400.011153085848,-1117.79496024241,-176.82759140588,-406.026617636801,-103.765153314434,-706.907802193145,-571.521561080013,-224.917433520524,-979.511271320198,8.5661478714328,-66.2823193572767,-178.044144489612,-269.048050558264,-88.0724662879175,-205.484363311555,-956.859750197141,2.91824399722645,-171.271890836795,-1499.7666604843,-648.706314366182,-295.816628217739,-2052.97579618858,-47.6846028421031,-842.53576114415,-330.881394912657,-1572.76681144068,-3832.97192874404,-189.335779998548,-128.328399186119,-1647.74252733459,-1203.77294057388,-25.3834491061862,-1158.5849936724,-10.0047965798644,-26398.8436796659,-4441.00535590675,-6519.2154068838,-15151.6990451023,-286.923871773208,-1343.09734323311,-3097.90801267365,-4023.50417672421,-2495.71123015957,-6678.55884564866,-2920.23859192661,-5552.90160752708,-694.634795859922,407.710924086699
2000,3,-1141.81567115805,-198.354706666711,-342.715918218679,-2030.95662065731,-653.512922187823,-784.888027317488,-82.3138934625993,-1563.58543248448,-1006.51939692429,-361.974139884222,-1051.05217460219,827.468088154494,-451.413771445306,-485.035575194185,-880.514612769755,-336.1174951679,-197.443273790526,-268.041080408814,-282.006593003837,-2735.53518778561,-1037.23265047952,-451.159410999,-1318.90728471941,-211.452508182345,-169.527832100421,-617.536061762092,-280.541893789169,-219.599809379017,-170.272741126487,-273.012344852117,-704.382171238522,-89.5987215056548,-2241.5517640827,-648.667592648308,-912.374354483962,-1376.71858966261,-20.0200786045244,-318.099571901988,-397.981077861326,-1422.30043842993,-1650.21202355354,-198.424214349226,-104.917250337608,304.820552419069,-748.587438361737,-567.7434860587,-1814.99867621137,-110.805324038072,-31798.1331632753,-3539.14786073689,-10965.3666278332,-11079.3676430054,-6214.2510317,-1669.81711684315,-1869.33074389375,-7015.66971452738,-3949.69691330582,-4205.86448006031,-3895.79013335674,-2977.71302958841,-2522.33261819696,-3691.91841350299
2000,4,99.4930083043364,19.9507675899094,143.011524376609,-5408.1491264146,-2102.44372071122,88.8475838731164,40.4182012723434,218.991941214343,-242.70613309088,36.1987709291152,-4.95684109235845,479.906064963767,-262.59144961792,-440.887440479015,326.229097272259,554.569847766015,-309.601386021892,59.0060943298076,322.386017461012,-836.031614102581,-660.195818751243,-22.9316380869295,302.22973650986,-138.073331383488,-171.300483916282,93.9220298362079,-216.941019902781,35.121446946483,-146.591148368339,212.852084195585,-358.590428361691,83.8287581995692,-12.8292444894432,85.3312716169658,-358.866595097714,-499.714583606896,-2.34758136926098,-568.598980338718,29.3809952022052,-227.593517812107,-320.490649293424,-384.470909154941,-124.559417097972,-289.576555533198,-361.232244284145,163.656113580399,-820.315430992348,-32.179971610145,-11929.4359055415,-493.9568555226,-2313.76276856578,-339.780802783731,-8781.93547866939,-242.215803057776,-251.741052464815,-1194.22706571298,-1119.53570285284,-977.399746927607,175.196949677586,462.421994466204,-2653.68751287287,-6128.24796579644
2000,5,-651.277127538244,182.319604758113,-1007.02424875397,-3528.23801347084,-2454.9928843903,448.777211436621,-45.5871000874686,1277.18143723503,-655.716883011166,-88.4099053810141,309.773903831863,-2233.39767995824,-220.561392265403,174.365135156031,-863.83384903094,445.739110238039,-66.5111380155936,157.888921172714,-38.7462071038606,-1189.19749972116,-181.528350093618,-394.704972272955,40.0060640597367,-52.6785062561685,6.71491271312243,221.079290600327,-64.7310418842935,-165.545294858917,-52.002664761003,-5.05530842122062,-816.491217234252,-53.9987941292384,-959.706574987675,20.0834681560955,-56.5544817746995,226.254342428656,-28.0752604601546,-219.46254569449,254.928891531769,22.2552589120132,168.640566616392,150.591876869361,-38.3196019836564,87.5917444850929,404.126913256878,-621.358004705575,84.1271481520562,-140.038910328165,-12211.2996569644,268.047701137562,-3968.47423571076,-3096.07544151359,-5414.79768087759,212.393961989064,55.6537391485108,-3988.4007026832,19.9264669723998,-835.953647840084,-1887.56068993008,-372.561103743414,-2234.13209888884,-3180.66558198867
2000,6,1052.77877916316,943.905305305256,243.709022294679,-2743.56683973473,-1721.14872435152,1061.92012905963,69.3241982446045,3403.74410127978,390.689961691573,360.173743252638,1012.12886213257,-363.52832662382,100.294687488006,512.065529670006,569.567036281576,1066.479075218,205.902473896114,211.024288545929,253.639275982293,293.229033377929,920.389040859758,475.67527611277,2051.18626817656,274.170307045913,-37.9344026339127,505.147360437397,363.527419723659,265.400465064524,254.802650016874,694.885414991681,-300.982748794204,197.826027777186,1895.83720082606,1699.61160736041,675.205693284697,2240.06484750564,94.6848552814469,728.127432682477,497.934556712598,774.717694701714,4603.76919199178,155.93026388576,85.5026979488898,1082.91237104302,1416.565358223,414.24535571969,799.963903498112,69.9873697254252,29821.4850913429,5265.5275794539,7879.39238126103,16485.392643537,191.172487090691,2065.17685189204,3200.35072756184,3637.63067321082,4241.7617080502,5999.08496041285,2872.73878625921,7613.56889686488,842.968275317748,-651.795788227057
2000,7,760.910780548627,1052.30421754595,-184.800647361313,2224.50302065061,272.227931737376,1620.67599557996,174.664591582873,3783.25439602883,1537.98965557562,604.591683977925,1529.19429857958,617.645775887857,246.481422716552,737.274819733666,540.845085373956,635.849843218832,481.307228046181,676.892333935076,422.581774447851,2102.92690133449,1926.46305900044,627.163973082492,1903.45557442219,295.736514547268,143.052632191232,672.752040138286,541.724409871616,248.10459012498,99.5208539741543,1301.77546032783,714.569814109711,293.067606885692,2246.39807651816,1269.66815775806,1330.18793771789,3467.36211499951,102.827689495387,985.368237733448,595.108477192247,2801.95824751034,4762.24347847305,744.449022551468,118.101360050353,1735.73656552366,2021.17514848523,710.528161274384,1704.53850574789,175.29333888906,53375.6521577366,8304.4606229437,14045.6071502099,21532.8426743677,9492.7417102152,3287.21845749134,5017.24216545232,8200.70355806794,5844.90359214199,10319.0037557636,4730.87808651544,6482.96083208865,3916.87560336148,5575.86610685373
2000,8,1743.06940557518,1547.06828838033,631.485692959968,340.819083406335,1666.86514074787,1475.95720717116,134.880010725108,4769.55517314722,2447.46582500407,638.113923657113,1552.35100533008,1209.39348436387,524.346944205017,612.980364952284,1307.49111428369,811.103910834994,560.631188685744,688.755558088598,453.932534110697,2023.27146322895,2124.33864766764,748.609985207335,1548.48603736188,185.307815478132,235.871389079622,424.790985262233,573.299039002344,381.752832959213,483.276747546905,1824.95233646734,1137.24110318008,498.494053014517,3721.02177779742,846.189693385888,1422.64685731861,3466.60940954641,119.92192192305,1957.05337397689,668.457156285182,2994.57234013104,6120.60824758148,966.248688567812,337.723062470161,2782.18207906889,2212.66545164679,749.221471324838,2354.98940593714,262.44125058192,66288.5104786291,9194.77953233614,17074.0017292236,29869.4849844754,10150.244232594,3521.46495336316,5673.31457897298,10861.0271366575,6212.97459256613,14666.3545945157,6793.74284519728,8409.38754476237,6174.11284022233,3976.13139237172
2000,9,1758.78559083067,328.665635663723,1587.94304622394,187.701893320387,1479.99601807666,373.23137393075,80.0940192956841,1435.01053921831,2151.84006765916,878.175651297311,1489.91771288909,971.880007473686,911.0216134907,624.386834805461,1927.55573939245,644.412233989049,419.263260128984,497.022523455727,301.583312714116,4620.4519951975,3324.6876578689,1110.69932822931,1672.63528300707,543.351960504426,371.533536992233,321.380096558316,405.440007576938,266.527468645383,400.18179364203,948.081875939171,1708.30878702525,483.632958392637,2877.3422218206,998.347617134794,1546.1121409761,2505.18307200402,31.6342616117546,818.455562165034,548.326556637694,1680.61533131322,3573.33943989736,769.750696646883,237.809466252854,1424.42360396208,1644.72218280152,1402.21964095389,3421.07724748091,487.846370920544,58192.6052360141,5488.75409880398,21316.8936260565,22799.0730707459,8587.88444040788,1768.9616822154,3719.79241658856,13380.6691848618,7936.2244411947,9517.37474373513,6477.65598976567,6804.04233724515,5209.34822330988,3378.53621709799
2000,10,-39.6963757567719,72.8049004393706,881.510810581196,2500.34008246284,1571.52489737848,-1361.4384807933,13.4851258431136,-2002.74546627891,1130.63513575649,226.664155771286,-272.060057877135,-1404.24094616248,771.305831828125,541.151200232548,275.730981845893,-169.916274297686,80.8048246640838,-74.2873527612296,-232.331320342556,2301.53273822134,1463.07724299171,-147.969391292259,-82.6827128448567,314.827953927631,778.303638468701,-261.080049796845,24.8468616471491,-146.073704676861,595.079362517312,-242.217729762464,981.490048715297,48.4677956073742,439.432011950656,-143.975008925278,40.2361556010892,-143.107158813546,-86.9867166768108,566.755066691263,155.109831486721,82.1370100931163,669.598946896789,275.288405820036,203.31054954522,-221.281645005416,140.43329631985,-359.578968483784,2234.52394448678,202.774314111763,12191.513761355,-1903.19287520909,6973.92051838952,1441.89264362186,5678.89347455278,-1371.79428195622,-531.398593252867,3299.18769061918,3674.73282777034,34.4719444767979,170.202224890032,1237.218474255,2997.88394016902,2681.00953438376
