Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2000,1,4231.59081915923,1232.12241917985,1763.99011102802,18771.0431719405,6678.7166735247,570.008343245703,294.726927580774,7126.38065972331,4452.72409342643,1168.80202251971,1727.17281988476,-7061.45196469838,1411.11227026244,1476.50012775202,3252.71175899258,1825.44058797215,1092.17072607032,1162.80576506982,671.892225948839,7363.92077192053,3180.80502700547,1498.16192632157,2933.77145082381,875.674515319668,883.145644767766,409.793403347096,1129.38063887243,953.153408388622,1211.22383467224,2070.97702982773,4216.50540666812,272.649496655464,5905.61099787784,2321.78682455813,2397.83200325383,6179.16486854083,90.8726969605414,2098.5590173979,1003.51795244457,4140.53327977267,9263.10250004788,1087.01952941787,427.516818925964,2456.54979662516,3460.67037727371,1802.9862366241,5634.71519932651,475.203025347837,127593.263237571,13185.1367567806,24731.469794021,51908.55571097,37768.1009757975,3981.84145002381,9203.29530675709,13569.9678243112,11161.5019697115,23611.2379031146,13122.9977842462,15174.3200236058,13138.5554233295,24629.5455524684
2000,2,2296.28409605543,0.72814685391495,1321.22264624824,14907.7699923303,5833.81625584653,-184.072707528183,149.842415607949,2201.22482189565,2167.47445589956,533.654517362622,394.315244337748,-3915.38874996017,914.531122802524,819.907100156954,1957.70657228294,243.994005066023,610.413204354358,410.376962358438,316.114464919039,4637.2698239857,1666.03009618868,899.186832940322,1123.94344636044,618.653106137572,548.229467185265,161.729261044253,540.420492383222,561.377754006862,664.240522797132,522.972578844259,2899.08449469405,24.7351203424114,2895.453558193,937.837633186311,1420.5936944175,2658.57096170622,21.4837086179214,730.593464356993,351.194072372149,1551.68619467103,2756.988950353,567.177745078981,202.19509500351,172.451558869099,1178.90328605278,1228.70225071462,2927.81723903486,316.555440461561,65765.9924168941,5249.47555230698,12388.0375409992,21924.6573552,26203.8219683836,1506.55425774996,3742.92129455716,6939.46711559105,5448.57042540866,9959.75042439601,6704.8636959499,5260.04323485354,8696.55499558232,17507.2669728009
2000,3,-1331.02593852335,-1398.59160961673,-468.104223185976,4196.7650289163,1745.39573692466,-1343.82458505465,-133.744828826922,-3543.8744434765,-1396.92429086205,-601.273334256752,-2069.41930622098,-1334.16268543506,-183.600050631874,-675.504618238949,-1260.45917230356,-1710.62072627401,-201.684611469856,-541.833141859861,-432.899777734689,-1246.42458368797,-1381.53778544278,-910.02147799512,-2352.70768125894,-313.656744316628,-64.7098005219013,-892.13863206422,-323.36492541989,-216.930418700482,-350.704116834051,-1163.50840150987,-164.89401635775,-360.128096862041,-2751.39883103478,-1464.02304031528,-1131.54865952139,-3811.7642042829,-91.8252888261686,-856.207741862192,-649.940239161275,-2429.8633568298,-5255.29259534844,-423.560060512493,-140.761359021959,-1549.87016938892,-1504.50165247134,-698.832884001051,-1614.81340199613,-144.484656530141,-46944.8014002014,-7726.56357202062,-14684.3470804931,-23715.5920474119,-818.298700283282,-2534.36054752729,-5192.2030244933,-9016.2188083753,-5668.12827211746,-8886.18151663523,-5931.36994565185,-8898.040585123,-2379.01341720624,1560.71471692342
2000,4,-2761.87300983421,-2129.74749021314,-1058.11997747587,-6175.94655142946,-2016.81677326898,-1699.9101056002,-237.811285647338,-6756.42944595515,-3193.17959009495,-1074.42709403569,-2990.53577251232,904.229055361036,-841.508913862621,-1731.32965093726,-2191.01063008764,-2155.86382217723,-908.16558152291,-1003.41762559835,-510.557917232876,-4065.86487939573,-3418.21671762873,-1632.41884375943,-3596.06062079265,-857.022957271678,-522.574677529985,-1057.25993084935,-953.135791495988,-583.990632365152,-984.974996125078,-2032.85149809613,-1934.22385827906,-486.719792895419,-4980.9908151179,-2591.44514296431,-2520.87623277653,-7283.36518420815,-158.857432079581,-2224.0720977837,-1092.80157530536,-4272.85671977594,-9893.05104956659,-1310.324516886,-410.649719331635,-3265.84207949659,-3403.38361414251,-1348.14785316211,-4277.78974026011,-391.561358838604,-110083.752510307,-14541.4838619328,-27100.1641008768,-46519.7630316587,-21922.3415158372,-4641.27654726335,-9900.20731466997,-15410.9521519251,-11689.2119489518,-19963.1238360163,-10858.1592034572,-15698.4799921832,-9822.13511748868,-12100.2063983481
2000,5,-2062.55429863121,-848.849292103085,-938.823877597984,-6942.98518545867,-2596.58633812942,-1135.45027152885,-173.535452535103,-4129.71163141128,-2558.11090984847,-794.225394762834,-1248.4258963922,1476.43640766037,-915.750731051805,-886.752043101907,-1468.07561780803,-404.540713720809,-698.597136629265,-569.966586628871,-412.974334488026,-4640.76811857111,-2790.17287280256,-812.078350159019,-2169.43183654686,-419.907653010494,-419.452984821539,-393.004914295059,-800.397982864764,-511.968943341228,-464.228506570202,-1304.78622545835,-1844.32152341853,-322.204364233854,-4064.29231598374,-1564.56974455537,-1625.88398992294,-3063.21295129787,-102.169549258751,-1643.66692874589,-680.101805423481,-2504.888162727,-5957.69665035943,-749.645583178164,-304.591628366372,-1656.622089162,-2441.87724545426,-1099.82746512073,-3379.35628260075,-332.466930083079,-75373.0729025025,-8334.14902323321,-20040.2728438694,-29388.99000243,-17609.6610329682,-3454.18090313597,-4879.96812009742,-11856.4062058874,-8183.86663798185,-13675.7625868707,-6847.59642932517,-8865.63098623371,-6598.91461213282,-11010.7464208361
2000,6,-1530.62024693255,-19.4409140667995,-895.099401594372,-12173.4156401916,-5125.55255750736,-132.438971899508,-139.95664189498,-1709.61140021356,-2672.25398481515,-611.369428579594,-334.895524971711,2540.99661733879,-991.888394890513,-532.068105813931,-1250.2737851534,504.497803578619,-624.193187639466,-510.240068488798,-265.955361978664,-5272.45011484768,-2340.30170949275,-457.41474581309,-466.143263571081,-260.371726087658,-578.784038120371,81.2819154215686,-584.351988414761,-376.115589238812,-355.828658209619,-855.610048922594,-2715.38462200086,-164.331255856741,-2803.53615292074,-186.079028287699,-1230.56397473384,-1346.25920426054,-15.2867832192314,-1155.45053590325,-332.46589209501,-2154.84580563905,-2581.61605576682,-733.932977879726,-263.430847328695,-806.300991979835,-1511.32516968888,-912.277638044936,-3305.98265366681,-328.884489222713,-60487.8232414983,-4463.64198290207,-14581.8504889086,-19172.9271489494,-22269.4036207451,-1885.6571404803,-2577.98484242172,-9175.86782906833,-5405.98265984049,-10621.47588334,-5393.15458353772,-3158.29668207001,-7354.09883613163,-14915.3047846148
2000,7,-2033.97009516385,288.663513999374,-1772.21200552536,-13285.2205422926,-6026.19784713833,1054.9381606062,-81.4140323478532,-592.601458016492,-2450.62464397255,-441.971809239592,290.556636668509,3814.67050807044,-1047.07847445313,-378.916671649815,-1829.72251624137,175.844707777491,-462.346837805104,-271.935256807614,-151.01769692191,-4604.35552694445,-1571.89029464865,-515.073060956027,31.3080423905631,-325.999095029081,-654.57955878332,462.795918278425,-368.522456896673,-431.878005806604,-680.527811323671,-510.081098592113,-3071.83582073729,-75.5667498897747,-2462.53982316918,34.5512645550189,-784.352728258207,-899.497465232853,24.2647351786418,-898.217057159782,-118.144915337631,-835.945223689836,-1623.12601578515,-442.064495105064,-277.213623494506,-405.719982855138,-703.692736618104,-915.424848252122,-3033.61742749996,-341.064384530451,-51198.5666066445,-2021.35428896453,-9810.15425524581,-17087.4260451784,-22279.6320172567,-179.897719333385,-1841.45656963147,-5995.28563287528,-3814.86862237181,-8687.77310014796,-5214.71089605056,-3184.94204897829,-7506.36601008847,-14773.2660071694
2000,8,-1358.26355179417,1294.24917504255,-1790.19687259465,-16181.635719517,-5749.63043083559,2422.28954941913,-18.0417767045619,2783.58417078492,-1029.93067636149,-113.696284147052,1226.31129726302,5188.51833939354,-766.661108628366,-196.410128067539,-1504.39771250082,271.341160155018,-136.983312753611,158.238973024723,156.20235398665,-3706.99399765983,-240.004205609963,-376.373923006759,727.638441333198,-451.160990665376,-582.486608167164,670.017268470023,-8.44383322763315,-247.93399664764,-554.230337591813,785.254581097746,-2832.52399286814,292.312153176666,-93.9040551135549,186.039609813015,-7.66931183548877,386.429991038749,104.863153777278,529.622854261048,340.618824291952,1110.1801952963,1862.47553647473,209.227409868487,-36.1325460241351,1561.2620009291,864.740374185814,-711.845181337063,-1672.10482304805,-226.002564963848,-17462.2405285854,3425.54594066693,516.834129164461,-1158.82918642927,-20245.7914119884,2501.79536517779,923.750575488666,941.826760835014,-424.992631671252,440.366371729178,-2128.85499200504,529.659433848225,-4921.226754823,-15324.5646571668
2000,9,1746.31718908978,2448.01508902691,843.782128769963,-11687.7911176421,-2013.46514303924,2836.6679624356,170.29467514691,5693.71435840958,2491.97720060759,1156.6837286589,3776.22779227816,6814.35578506807,401.50140674712,1027.44167510481,2014.45250691299,2036.1854660277,597.365672366941,933.764140711573,603.015673147827,2162.70527273067,3954.5042383637,1816.27746970259,3582.16426703834,563.518586340389,-33.9596417900466,1296.77552471073,652.028493761449,284.232144603346,384.490054750553,2373.94103451667,130.780930994428,941.871552933902,4552.27411577466,2147.70753642329,2434.7660446894,6329.84142525471,198.541989757705,2085.80232247815,1112.78462362629,4366.38886578468,8943.89704640768,1393.62346695559,337.163400679616,4160.18396507582,3166.33661116866,1579.98463474103,2886.15771214332,449.611476444923,86144.9013558906,14212.7977965237,31178.0288000205,41161.5104372846,-407.435677936301,5224.78319214925,8988.01460437546,20191.7206779947,10986.3081220237,17246.5022281657,9943.4360314901,13971.5721776288,5679.25278384844,-6086.68846178404
2000,10,231.216131354624,1504.99444326133,730.673812616966,-12583.0982428782,-1997.57621593127,1113.54421127185,50.2570950409536,1234.9302324726,2055.58213999739,930.434952749623,2168.97656225163,4139.42643329286,872.038575152488,852.705992989562,858.280217289284,667.699521850678,336.819550695247,430.246447109006,88.0297225658651,3091.18155283411,4204.36625921418,655.712211839273,1920.00727909862,437.085054609837,542.776923381571,623.719000169964,347.155533526995,-184.488843970626,438.85062587104,1135.25748587315,-12.6204271805473,749.530145772318,2703.82046542712,859.882921706478,1411.11506485206,2496.0855948946,27.4933027773077,1756.20687547317,954.699729608154,2601.69281296519,5347.30634524371,1176.52188233855,379.052851904256,2279.0153604779,2174.44958837255,390.551697127521,3729.50686256454,427.942672698446,46349.0584126245,5738.94940953865,25929.0367815881,20136.633395385,-5455.56117388653,2292.09517274162,3446.8542367972,15832.9118763704,10096.1249052166,8184.16942051752,4346.90137344785,7605.56260141823,3541.97241576691,-8997.53358965367
