Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2015,12,2.87653788691771e-07,0,1.88249417862683e-06,1.8410425213829e-07,0,0,0,4.47869973452317e-07,0,1.13719057979009e-06,4.66590463432787e-07,3.40580705387968e-07,0,1.42374515199984e-06,4.22790245874038e-07,1.06454044324869e-06,0,0,0,1.66290953862731e-06,0,1.54988485954537e-06,1.0208041230455e-06,0,1.90076449295869e-06,0,0,0,0,0,1.09001064460659e-06,0,4.06880451051922e-07,8.48275319286695e-07,4.54363750894708e-07,4.15955266254733e-07,0,1.14190669843274e-06,1.97352269090663e-06,8.71509820632661e-07,4.18369278524359e-07,7.54653638289061e-07,0,5.6633431084943e-07,0,0,0,2.94096305041933e-06,4.93535347182498e-07,1.83001755362792e-07,6.67556473579667e-07,5.97690404572735e-07,2.28439699715764e-07,0,2.57451247715341e-07,5.82532742812162e-07,8.43414829791966e-07,4.82456566836541e-07,7.13039804999279e-07,6.94420803841374e-07,2.82874515175017e-07,1.91574212258859e-07
2016,1,5.18397391969219e-07,5.0877311004262e-07,0,5.39616141926836e-07,0,0,0,0,3.2229709663465e-07,1.40447611574657e-06,0,1.25830007304447e-06,7.56862189679753e-06,8.27377678471786e-07,1.3182045563797e-06,7.26063523792769e-07,0,2.44931853399586e-06,-0,1.1341567781791e-06,0,2.05635527047861e-06,3.7883117814557e-07,0,0,1.18251384961329e-06,0,-0,0,0,1.76949240537496e-06,0,3.45502637874932e-07,1.22960494658306e-06,0,3.31087931279993e-07,0,4.49365703381832e-07,1.70779134270631e-06,0,6.48852717700191e-07,0,0,1.3479913992046e-06,5.87057420234687e-07,7.60804170821744e-07,0,0,6.0357362715042e-07,1.71226640441118e-07,7.24721314673449e-07,6.94859988622191e-07,4.053865920552e-07,0,3.18948761577088e-07,6.02580573417405e-07,9.08964986102715e-07,6.17358842924621e-07,8.2036027716267e-07,6.95142606965726e-07,3.71211156858109e-07,4.35454043931478e-07
2016,2,5.4089952739546e-07,2.84673934608943e-07,0,2.14826170162358e-07,3.06215584381099e-07,6.10732912409703e-07,0,8.87552222197824e-08,0,0,1.71040265513121e-07,7.76457026617382e-07,7.49864862007921e-07,5.34617387307355e-07,7.13423490086156e-07,0,0,0,0,4.12812816300825e-07,4.35024402478377e-07,4.80383630774071e-07,2.63794311084698e-07,0,0,0,0,0,0,0,5.80623347090785e-07,0,1.64090780835663e-07,0,0,3.13481270785312e-07,0,0,0,2.58760196383996e-07,1.3506946658043e-07,0,0,1.9652331681712e-07,0,0,0,0,2.01957997543348e-07,1.46471389934802e-07,3.16031870236192e-07,1.84537658155435e-07,1.52839619416172e-07,1.75342319698189e-07,1.35330030000301e-07,2.96861753980135e-07,3.56296122908658e-07,1.42204478446422e-07,4.82036895914636e-07,8.75713901362103e-08,1.54327750283504e-07,1.51863374273574e-07
2016,3,8.79622944086472e-07,0,0,1.53033185718771e-07,0,0,0,2.04873567372108e-07,1.98903751990106e-07,1.03210548182515e-06,0,2.81076540565502e-07,9.47013221768527e-07,0,3.74049333998236e-07,3.39483768959018e-07,1.52441208190871e-06,0,0,0,0,0,3.05001294294932e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.06079278849042e-07,0,3.47993293756005e-07,1.62232379215577e-06,1.03539443019209e-06,2.90536065089486e-07,0,3.56900264041265e-06,0,0,0,0,0,2.05900060437144e-07,3.21235900394357e-07,1.38287902843695e-07,2.66913302103427e-07,9.70241392880428e-08,7.0698648322116e-07,2.07835394772104e-07,5.13942519776913e-08,3.16865708815624e-07,1.32039643513319e-07,6.56794276081265e-07,2.35662450354271e-07,8.20291639092709e-08,1.06784248368902e-07
2016,4,6.4310364783591e-07,0,0,1.84356262865633e-07,0,0,0,9.38270022581591e-08,1.81234522716507e-07,0,0,1.04888568421422e-06,0,5.75601629867077e-07,7.04626418155091e-07,6.37677233871843e-07,0,0,0,4.6338950271009e-07,3.9943071075813e-07,4.7177161794044e-07,2.65997356838153e-07,0,0,0,0,4.91019744565144e-07,0,0,2.17649891563576e-07,0,1.56652010219135e-07,0,0,0,0,1.00212186112548e-06,1.656484817347e-06,8.73241813821514e-07,2.6962393454508e-07,0,0,2.4201623773023e-07,0,6.98077637202571e-07,3.4274333316127e-07,0,2.56199816723492e-07,6.33086906890897e-08,3.60052084129771e-07,3.4181658248016e-07,8.37678715354953e-08,0,8.2415514592797e-08,3.60952760062039e-07,3.58264149901726e-07,2.49942802135444e-07,7.11540945606213e-07,2.65115781969127e-07,0,1.34113024455133e-07
2016,5,1.07774804974528e-06,2.59215451108511e-07,0,1.94715926373065e-07,6.82753214170794e-07,0,0,1.81239024301219e-07,0,0,9.25049398385381e-07,2.59596952894897e-07,0,5.75887316208398e-07,3.693986593058e-07,1.33224460483411e-06,0,0,0,2.38203786660265e-07,0,4.95458664779316e-07,2.76322109850798e-07,1.4011132646329e-06,0,0,0,5.22072398368897e-07,0,0,5.70327021506848e-07,0,1.66977461109049e-07,3.52185267094778e-07,0,1.72212319302722e-07,0,0,0,4.49590195517595e-07,1.96001872486255e-07,0,0,0,0,0,0,0,2.55049950041627e-07,1.25716900445629e-07,2.99252282702446e-07,2.8951259098772e-07,2.02873741114508e-07,0,1.6591306001874e-07,3.55668477333479e-07,1.83087072096589e-07,1.46495752652925e-07,5.85406072348468e-07,3.47925472080504e-07,3.04400808877069e-07,1.40425445659694e-07
2016,6,0,2.58243092516252e-07,5.67004888357977e-07,1.18061791171289e-07,0,0,0,8.0413690525019e-08,3.31358091107268e-07,0,0,0,6.99127146106969e-07,0,1.04641600431528e-06,3.19777695072699e-07,0,0,0,2.07029379498866e-07,3.68525212891256e-07,1.02731585973522e-06,2.86720625510473e-07,0,0,0,0,6.8207139823622e-07,8.05672137054543e-07,0,1.69291816176852e-07,0,1.55988930786683e-07,3.96913040138195e-07,7.46851452246308e-07,3.20048269419342e-07,0,6.40871834923046e-07,0,0,3.81092238794627e-07,0,0,0,0,7.43096233900244e-07,0,0,2.16340389579781e-07,1.8503301978573e-07,1.42951613184751e-07,2.89016899195111e-07,1.61508753105203e-07,0,2.48046406985445e-07,8.36908619623008e-08,2.70772823933226e-07,1.86531365931905e-07,4.17417276615016e-07,3.88693525389556e-07,1.45644005247701e-07,1.70811873038694e-07
2016,7,1.3802976068134e-06,0,2.33871524753327e-06,2.41371513172233e-07,3.11669123860167e-07,0,0,1.81515349708446e-07,1.74290248113913e-07,0,1.7875543887792e-07,2.77632265915232e-07,0,0,7.35964258832739e-07,0,0,0,0,2.04132650026498e-07,0,0,5.68206240920229e-07,0,1.23465618619583e-06,0,0,4.61814980566875e-07,0,2.01347303514093e-07,6.22443026530494e-07,0,0,3.91573128407645e-07,0,3.48570793046188e-07,0,3.42675774598715e-07,0,6.87273328355412e-07,2.79582720343712e-07,0,0,0,3.21924019877721e-07,0,7.13759371346475e-07,0,2.8274695028224e-07,2.46367206405184e-07,2.3486106048684e-07,3.77313313431794e-07,1.68905147945899e-07,0,3.10809306228059e-07,2.18601111432783e-07,2.68096961456219e-07,2.12902235452748e-07,7.57760101046784e-07,4.18568018924561e-07,7.51817870980214e-08,2.25004252763954e-07
2016,8,3.5952871286418e-07,0,0,1.27124591226494e-07,3.46301403561718e-07,0,2.19321003202531e-06,1.72719108558751e-07,5.22157541516424e-07,2.08776033138509e-06,3.52275795036212e-07,0,6.90415186264753e-07,5.94807817904521e-07,3.85322753019095e-07,2.81156978382566e-07,1.45970250962393e-06,0,0,0,0,0,0,2.96422222533622e-06,1.18106531797435e-06,7.05099654558348e-07,0,0,0,1.98625127663154e-07,6.26727353075559e-07,0,0,0,0,3.38316012874136e-07,0,6.7531276302469e-07,0,2.53955040704845e-07,4.0932362389404e-07,1.38824887924615e-06,0,4.37536145064451e-07,0,0,3.16710172918419e-07,0,2.77410736302749e-07,2.1139522508526e-07,1.73279683974533e-07,3.39524212710676e-07,2.96604279034786e-07,1.78919119180091e-07,2.25009242452465e-07,1.29674057113588e-07,2.61069936681554e-07,3.8640667006088e-07,2.63974241360454e-07,3.07911591843448e-07,6.42850850930785e-07,9.40274292968493e-08
2016,9,0,9.07586854788121e-07,5.70806339437194e-07,1.26469061345363e-07,3.41251368569344e-07,0,0,8.99860007863536e-08,1.75951184998124e-07,0,0,2.63594094696544e-07,1.64290769307766e-06,0,1.5299946254266e-06,3.13767826506757e-07,0,0,0,4.42786909411661e-07,3.99578655613156e-07,8.85912755878116e-07,2.86888375001361e-07,0,0,0,0,0,8.06644785743907e-07,0,6.06648475460972e-07,0,0,3.93397496896082e-07,3.98396806103018e-07,1.62396165127629e-07,0,1.6794194365704e-06,0,2.47791835401866e-07,1.38567024102559e-07,0,0,0,0,0,3.53300888942035e-07,2.51205589568897e-06,2.54508816597577e-07,4.76941019346734e-08,2.33026168678977e-07,3.25228033112211e-07,2.62982787626001e-07,0,6.25222151956453e-08,1.67662976911003e-07,3.81915378260646e-07,2.93433252860142e-07,6.00798516539783e-07,2.28160642932893e-07,4.79240920576385e-07,1.38229909351844e-07
2016,10,5.2174572568323e-07,0,2.04043187295252e-06,5.58821534475332e-07,1.17783212893963e-06,0,0,0,1.30004643028022e-06,1.4265725618655e-06,6.71334290956622e-07,8.48917351739464e-07,0,0,0,0,0,0,-0,0,0,1.03586735970466e-06,1.15012651444439e-06,1.63861953601134e-06,0,0,0,-0,0,0,1.79857267173667e-06,5.25540545201982e-06,7.04101700993815e-07,0,0,3.35848554259864e-07,0,1.36671857755752e-06,0,0,2.63512848328976e-07,0,0,0,0,0,7.53121897634209e-07,2.80368794973869e-06,4.78364172116345e-07,1.75137517796944e-07,6.777688285548e-07,4.45172133373019e-07,4.7314310654088e-07,0,3.31247118264925e-07,6.16480984806345e-07,7.6957859497429e-07,5.68865757645042e-07,3.67391303643585e-07,3.51773138475936e-07,6.27842895026097e-07,3.3540434585313e-07
2016,11,4.0751533664458e-07,3.21155320447468e-07,0,4.48919231995797e-07,3.83500824317786e-07,0,1.70606715251874e-06,9.19669194714174e-08,3.56309856396092e-07,1.0931319016089e-06,0,2.73755768608532e-07,0,6.22230608124834e-07,7.75573810132623e-07,3.21703569536854e-07,0,0,0,0,4.89396015003386e-07,1.97483649267562e-06,2.85238588683109e-07,1.3911366457139e-06,0,0,0,3.72909946003009e-07,0,1.9948456244749e-07,6.15744131756772e-07,0,3.46861870931143e-07,4.04332810233173e-07,1.24027454251166e-06,0,0,6.84107541336723e-07,3.14953894127463e-06,2.44508419027223e-07,3.03800204397368e-07,7.78466412620067e-07,0,4.185988408967e-07,0,0,0,0,3.35864022079321e-07,1.05752982223807e-07,2.57854863367446e-07,3.80284120693471e-07,4.63348264876192e-07,0,1.41228014711225e-07,1.42230232762794e-07,5.03390686912917e-07,3.23420624797071e-07,7.17620464240058e-07,2.91532014000221e-07,4.38623290925114e-07,4.78327762092575e-07
2016,12,3.61605674440129e-07,0,1.15140158314649e-06,2.19446271464858e-07,6.64646432608156e-07,0,0,0,1.03031443914372e-06,0,2.45009066779833e-07,8.83824111820187e-07,0,1.19477598960935e-06,0,0,0,0,3.56620799050165e-06,8.17590137137971e-07,0,1.90263630931363e-06,0,0,0,0,0,7.51283196133788e-07,1.68083316508354e-06,2.90215739271671e-07,2.67704434270282e-07,2.08662007119776e-06,5.91430314697638e-07,3.71381059173449e-07,3.97654918501167e-07,3.97768413441915e-07,0,7.47160239665195e-07,0,5.31955311582489e-07,3.7547515211919e-07,0,0,0,0,0,0,0,3.66285217051498e-07,3.96706578162412e-07,4.40131887068137e-07,3.81300192343719e-07,2.55466748941691e-07,3.57276320215914e-07,4.07962621804314e-07,5.26128083426491e-07,2.84905086342739e-07,2.83217913165464e-07,6.27407509839059e-07,3.82480412888468e-07,3.30034680201271e-07,2.08384435494894e-07
2017,1,3.37879749213883e-07,2.8058907874931e-07,1.62467027452668e-06,1.80549573565872e-07,0,0,0,5.30799359921273e-07,1.83881536133597e-07,0,5.02296817314614e-07,3.01875862810104e-07,0,5.92894078591324e-07,6.88400334163924e-07,3.00295008151548e-07,0,4.557345414614e-07,0,2.96618304397291e-07,0,0,1.69960556540669e-06,0,2.99812857408515e-06,0,0,0,8.09094728139914e-07,2.29324049398061e-07,4.10190255852929e-07,0,3.73740427952895e-07,0,3.65956622104761e-07,1.82851586539751e-07,0,3.12323575847689e-07,0,7.3288381903028e-07,2.98245479687802e-07,0,0,0,0,0,4.03172270668938e-07,2.54057416977314e-06,3.38810959703648e-07,1.28903312565487e-07,5.58657754328386e-07,3.69607741550292e-07,1.96993674707388e-07,0,1.79095531960741e-07,3.784335590748e-07,8.87331341644915e-07,3.20469438587009e-07,4.90409596185986e-07,3.72182858857748e-07,2.33256227984164e-07,1.76423294339981e-07
2017,2,6.65288689616767e-07,0,4.67850670949092e-07,1.08970848594077e-07,2.82281464592056e-07,0,0,7.71633252848841e-08,4.34966133694061e-07,1.83060510807547e-06,1.62315332750416e-07,0,0,5.00687598751073e-07,3.5335035776926e-07,0,0,0,0,0,3.81821182915232e-07,4.51118467937918e-07,4.5106081498397e-07,1.3783207475839e-06,1.05255112730335e-06,5.93551290737007e-07,0,0,0,1.66564959657228e-07,1.68469748080741e-07,0,1.49039905477645e-07,6.63833506505353e-07,0,0,0,2.82261032208667e-07,0,2.12058133325046e-07,5.80687826328584e-08,0,0,0,0,0,3.39179339082409e-07,2.45090325304535e-06,1.82579871932888e-07,4.93002788520856e-08,2.16887352061182e-07,1.9219558637747e-07,1.99745848193255e-07,0,6.48177104051547e-08,1.23114338478588e-07,3.99427539945615e-07,1.52415940366909e-07,3.91583562784728e-07,1.54375371923615e-07,3.98511517546422e-07,8.00164243049764e-08
2017,3,3.36636724208438e-07,0,1.50693419938963e-06,2.258382466207e-07,0,0,0,0,6.79474371270209e-07,0,5.22150858576495e-07,2.76599502981487e-07,0,0,1.01604688675525e-06,0,0,3.17326201904056e-07,0,2.1198760315175e-07,0,4.61495653634292e-07,7.74347190124189e-07,0,0,0,0,0,1.45593426992106e-06,1.97894469410305e-07,8.45292999830839e-07,0,1.68412068586446e-07,3.53942846585812e-07,3.2131109312069e-07,3.19483487932827e-07,0,3.21344265189734e-07,0,2.21856836234959e-07,1.21193596504395e-07,5.77849073924382e-07,0,2.06778111687732e-07,0,0,3.06499842189844e-07,0,2.64114715723343e-07,1.54437197785948e-07,2.8581642213226e-07,3.15800980947908e-07,2.03299900315849e-07,0,2.1059460237475e-07,3.00706407217583e-07,2.56213757084731e-07,3.07298883149623e-07,4.76286498229011e-07,2.45524798001965e-07,2.12282912710809e-07,1.98265979143205e-07
2017,4,6.7473507452645e-07,8.31421835105697e-07,5.56800603143076e-07,0,0,0,0,9.45864310747224e-08,1.86974819616435e-07,0,1.97448983135306e-07,2.62157496889411e-07,0,5.86278741348431e-07,3.68264675372778e-07,6.88574779380124e-07,0,0,0,4.59541177439709e-07,0,5.09940474187379e-07,1.08321675560056e-06,0,0,0,0,0,0,2.36598570357904e-07,1.42805991387404e-06,0,0,0,0,0,0,0,1.484319512328e-06,0,4.12892443303248e-07,0,0,2.33854671577403e-07,0,0,3.24015385070991e-07,0,2.46656764468358e-07,6.86954842998864e-08,3.28685834080864e-07,3.39240962285223e-07,8.07933757925825e-08,0,8.84290268764109e-08,2.27427872334239e-07,5.22574526909165e-07,2.8877581718947e-07,3.38776467044742e-07,4.11383080797296e-07,2.10992333524782e-07,0
2017,5,0,0,1.61480396286052e-06,2.92342787436812e-07,0,0,0,7.75201391034697e-08,1.52426550610786e-07,0,0,5.16727306071375e-07,0,5.59536079500193e-07,0,3.28322553869505e-07,0,0,0,2.11702479210329e-07,0,0,5.25423021417309e-07,0,0,0,0,3.16247635269493e-07,0,0,0,0,3.09966863247029e-07,0,0,0,0,6.15132814015164e-07,0,4.54120950607367e-07,1.79707718840211e-07,0,0,0,2.45000428338239e-07,0,3.09167163615722e-07,0,1.69892059912791e-07,4.81272046180127e-08,2.4914481953977e-07,1.72799485118586e-07,1.55589254388075e-07,0,6.12768480526411e-08,2.45784001710644e-07,2.56149940131273e-07,1.03520900611533e-07,1.64618793058918e-07,2.86381914448843e-07,0,2.49285422299437e-07
