Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2000,1,0.000253197085588173,0.000391009231483575,0.00017175691711948,0.000288803254897269,0.000157178222242862,0.000419342735438875,0.000428931424588494,0.00061785272962336,0.000365873437965593,0.000142838592390599,0.000386741701167662,0.000247882668870068,0.000431495027533492,0.000210351023270082,0.000169382431654189,0.000301750150875075,0.00010047020053852,0.00107252747252747,0.0004230516122967,0.000571578638406995,0.000134804629576136,0.000210998692837366,0.000280793286323102,0.000206627579616189,0.000510081613058089,0.000405326287661568,0.000197872866683156,0.00060806537918957,0.000287969812819622,0.000773506215959746,0.000396701311914574,3.18066157760814e-05,0.000232853047700261,0.000209495666747525,0.000135281385281385,0.000201392434357549,8.73286175879836e-05,0.00032807300628695,0.000150042011763294,0.000275480147770377,0.000246961720933255,0.000218634988886055,0.000171372263399169,0.000310892034855953,0.000352393929427242,0.000132833692217344,0.000205579100512366,0.000139746778836748,0.000289188807972624,0.000305146259199024,0.000288285542565332,0.000302061646459009,0.000259364889560837,0.000240119851125692,0.000322150875813567,0.000317507317830176,0.000236885411780578,0.000415786856243733,0.000229225109973475,0.000239268794563813,0.000242222287619725,0.000272824138626655
2000,2,0.000183146957823369,0.000346858936450894,0.000139570028058388,0.000261133088540151,0.000164069985693097,0.000286918713721336,0.000202183582693085,0.000445786980358759,0.000221480049217789,0.000121459456833309,0.000375819495288337,0.000262278729195062,0.000271860496727965,0.000286148764654905,0.000181000515155312,0.000301717538345147,0.000209567718950637,0.000595898233823846,0.000384270526450621,0.000389537035233625,9.67012776656312e-05,0.000181398967935346,0.000235556396828401,8.46074817187406e-05,0.000370792926411865,0.000351889647406573,0.000185701021355617,0.00038731431695981,0.000193741235515536,0.000664216111769457,0.000335589482538451,5.99862031732702e-05,0.000187133955748667,0.000198624904507257,0.000143197827799104,0.000154082694359579,0.000243823146944083,0.000261830695285177,8.42412669886555e-05,0.000187302839116719,0.000208107826881315,0.000192831215970962,0.000240664233283863,0.000235555405996568,0.000284996053900792,0.000122912111371311,0.000147986641739139,0.000103985234096758,0.000237009386357987,0.00025267833945501,0.000242122117882075,0.000235724012581865,0.000227689252694012,0.000248097095279208,0.000253862101593562,0.000263728926723418,0.000204106505417633,0.000297772646784297,0.000183406757479125,0.000211536575332639,0.000204887243720206,0.000245902533635354
2000,3,0.000206036880601628,0.000350841754421403,0.000153935310949328,0.000257945926730351,9.9277082336802e-05,0.000308989384007592,0.000427858331352508,0.0003740461822353,0.00030475382846997,0.000102396067990989,0.000321841280058453,0.00024225784309767,0.000275755570262519,0.000244893586083922,0.000127178336637796,0.000319968600414679,0.000124993303930147,0.000844753144358926,0.000385089340727049,0.000422784402931918,0.000195982910290223,0.000252452394691287,0.000224289356879781,0.000135231076101288,0.000326273145001224,0.000344512316315308,8.6210612526402e-05,0.00061499310783586,0.000155017396396707,0.000742521745279683,0.000346506063856118,0.000139774125013977,0.000220890817214212,0.000191339953695731,0.000103076843787043,0.00019488869860386,0.000377557955146115,0.000252261554165836,7.87153652392947e-05,0.000231295873681614,0.00022160721267797,0.000181412671141513,0.000111557340473003,0.0002738182785436,0.000272186611140598,0.000114848037911942,0.000173250173250173,0.000170109356014581,0.000246426162454868,0.000288416290966498,0.000250785446084612,0.000252366356814181,0.000212481402412232,0.000201110316023815,0.000310633299175572,0.000269271445129114,0.00021827137309167,0.000318496953845834,0.000201099633599935,0.000222836229169469,0.000183666032628075,0.000235822553815815
2000,4,0.000178381443233291,0.000382403405402958,0.000121159671138035,0.000273193341505079,9.31729629002202e-05,0.000198609731876862,0.000135482996883891,0.000333953955728936,0.000247820450906133,7.52639614648517e-05,0.000310681220355834,0.000206099775623452,0.000246996347982569,0.000124482846995936,0.0001300136514334,0.000290776249723558,0.000135664501687327,0.000833643468552289,0.000421674045962471,0.000427884069614118,0.000157477834994724,0.000160196045322492,0.000171410898006789,7.40889702691546e-05,0.000287897822445561,0.000402860308188136,0.000202159058747422,0.000458715596330275,0.000155284579423976,0.000620392915513158,0.000387296669248644,0.000131641303775473,0.000183052438078001,0.000140546226107142,0.000141447544909596,0.000157862569770911,0.000142582162971412,0.000129554838309929,0.000123725626051668,0.00020968446917343,0.000208125410773837,0.00015292390506484,0.000104895104895105,0.000211891972268173,0.000296109380230193,8.58659003612092e-05,0.000145438368352611,6.89528362599982e-05,0.000221261442520482,0.000241179033741754,0.000216718894818624,0.000218858457324329,0.000220365226367279,0.000195699068205573,0.000252661650116393,0.000245323474936612,0.00016651229589235,0.000274015816217654,0.00017073502256023,0.000198357520649611,0.000177155437287898,0.000255566078864685
2000,5,0.000230226604372464,0.00032191418824773,0.000195854550909682,0.0002521740158318,9.95046283098735e-05,0.00044135495972636,0.000260722200495372,0.000363400754972111,0.000294676485123442,6.14917908459221e-05,0.000425789301944305,0.000191114695573401,0.000291970802919708,0.000154866322206423,9.22739882603674e-05,0.00026062439286363,0.000130286793804863,0.000674986715686978,0.000432770731382536,0.000370200539314877,0.000125995363370628,0.000208833663986635,0.000193593489522649,0.000130387250132895,0.000228050171037628,0.000300368852951424,0.00013482020762312,0.000624007261175403,0.00026538656675643,0.000577674794764983,0.000366472359967476,7.56563185635387e-05,0.000143833866923914,0.000191395052437894,0.000163353698094362,0.000132812597274852,0.00047632008709853,0.000299147158645897,0.000189067189752558,0.000213327568748364,0.0002277986820386,0.000244872372519443,0.000167661457984039,0.000242547894291921,0.000190206220356974,0.000126488995457395,0.000135413503598716,0.000109704456195011,0.000229735502344071,0.000239546664377093,0.000215784106635589,0.00024439151387581,0.000211177540200848,0.000257294293212577,0.000235103660317079,0.000240417123709636,0.000172700980766367,0.00030926443238974,0.00018439889552246,0.000222908679633366,0.00018657603061255,0.000231253393392186
2000,6,0.000218475982403826,0.00039056935822562,0.000108366712956645,0.0002596000083072,7.89905517107825e-05,0.000397219463753724,0.000167413049847236,0.000402507352467638,0.000289967423047676,0.000117677054935572,0.000345750913358663,0.000195341114421058,0.000300545991885258,0.000142602011367417,0.000142924521560164,0.000197800609378031,0.000219404786158692,0.000677956721456638,0.000504700018926251,0.000275759148715287,0.000111190609711291,0.000164893723983993,0.000206882997320865,0.000104733975701718,0.000564334085778781,0.000276363971350268,3.66481593461968e-05,0.000483801605504587,0.000193805672542954,0.000564565160745971,0.000378533128998945,7.24952878062926e-05,0.000162301628028536,0.000104053075392696,0.000156505719166138,0.000126004554733063,0.000390167772142021,0.000199111334674715,0.0001130761228459,0.000266360580830825,0.000219716901498447,0.000169718455939203,0.000193854802752738,0.000236718058500237,0.000245921796868596,0.000116260020821113,0.000142372398737631,6.2879899392161e-05,0.000221519323382662,0.000226773637853221,0.000205246937996966,0.000233167638801821,0.000212428825004007,0.000256486629600212,0.000219376168332587,0.000217312016454811,0.000184252770716093,0.00030448965135078,0.000201328151054514,0.000182441357266396,0.000176196669043923,0.000242133748629399
2000,7,0.000182253623002685,0.00033014050780012,0.000158989909957422,0.000251772368797615,9.7148686064021e-05,0.000419287211740042,0.000241886716387825,0.000379991886659717,0.00025110930388506,8.46262341325811e-05,0.000463594825539995,0.000236417098866676,0.000113627140654168,0.000150902792357758,9.91219447725564e-05,0.000252675059873003,0.000180464696593729,0.000784699686120126,0.000692750218366917,0.000343316830717493,0.000134455963353795,0.00013182586578576,0.000196253879340454,3.64717252949651e-05,0.000189416360838167,0.000375993895628518,0.000157087253242106,0.000531012864214872,0.000143311645504314,0.000539374325782093,0.000329310784397043,0.000116009280742459,0.000145211143918073,0.000168182309623632,0.000168253571074191,0.000146520519880286,0.000187816941088086,0.00014656161399714,0.000107963378821904,0.000170877706768597,0.000216443923256092,0.0001454400014544,6.21948564853687e-05,0.000283480347560091,0.000235236132269917,0.000111689867698275,0.000148652975346476,0.000181133898202749,0.000219240250804451,0.000241165336290782,0.000218697302973901,0.000221811323969878,0.000205137126558009,0.000271528626304735,0.000233637458024457,0.000253873411616551,0.000157775733396134,0.000291671221168629,0.000147118292718088,0.000206513421617334,0.000166315689675813,0.000237040519402658
2000,8,0.000212209096696612,0.000205776870679736,0.000111062983818123,0.000260612152838205,7.31756398295008e-05,0.000397219463753724,0,0.000327582708522284,0.000250971149229628,0.000116164775265839,0.000354783546558245,0.000223432280198494,0.00031009194226088,0.000157043067490829,0.000128528635655417,0.000219653017962736,0.000156815784221481,0.000736704391012206,0.000426075841499787,0.000278432610027286,0.000126084215560531,0.000121791890874466,0.000216190094678544,8.67799434194769e-05,0.000293255131964809,0.000329209366537461,9.91604415944999e-05,0.000325584424041154,0.00014360545427192,0.000577661101674073,0.000369146097957951,0.000109072664208896,0.000193518025764286,0.00011860853063161,0.000111553192280519,0.000122014756464647,0.000419865642994242,0.000186898868543004,0.000101024387287091,0.000180074280640764,0.000172368423736662,0.000156355865950904,0.000207708970060236,0.000176465768792029,0.000250291563044184,9.70713571546444e-05,0.000112170499158721,7.66019380290321e-05,0.000202645673489466,0.000216336683642138,0.000211126487459046,0.000201615143988115,0.000191012400262513,0.000244697893686412,0.000209311224006577,0.000228231608923856,0.000181738877580692,0.000266458804369506,0.000163427583617512,0.000162890443667981,0.000135845819573856,0.00023662426149568
2000,9,0.000167764881390229,0.000192441074943771,9.46567989875228e-05,0.000205369369698955,6.64857967035913e-05,0.000286880723822134,0.000110611311850159,0.000298337004276941,0.000204941954731176,0.000133685371478226,0.000322523697004264,0.000214082411199669,0.000115585222429312,0.000155502392344498,0.000124580785656267,0.000147726489329223,0.000118483412322275,0.000575208513085994,0.000241416309012876,0.00030731617370876,0.000106594235225842,9.82445798816153e-05,0.000202615861495426,4.06018823032636e-05,0.000274591808715122,0.000294511922655076,4.63922308477407e-05,0.000512104283054004,0.00012377688890047,0.000405867996774417,0.000314134132101335,8.01844241756039e-05,0.000125299413389913,0.00012753057089971,0.000151594659203545,0.000107993367117065,0.000344313095374727,0.000236947388566377,9.22713515907581e-05,0.000152773069927099,0.000171322203165033,0.000122808884813453,0.000139151731047534,0.000179781206271967,0.000235529942370333,8.71191974029309e-05,0.000144003429290967,5.37220421538957e-05,0.000178477276794513,0.000177769972852294,0.000190341412989371,0.00018122880154688,0.000163713749625575,0.000162702157430608,0.000181514785817046,0.000211540279936283,0.000154352588647264,0.00024260128230686,0.000138673212220929,0.000149741498886133,0.000119555455365843,0.000200659706446299
2000,10,0.000135103931770058,0.000253276282211179,0.000125819065561666,0.000190473154442647,7.4524803667426e-05,0.000308948471808452,0.000104405930256839,0.000296616359941739,0.000243173935684178,0.000118549897651922,0.000326913740087393,0.000156513159013967,0.00021198510804616,0.000118166062706791,9.93572531977659e-05,0.000212929446290862,0.000119718900022747,0.000473159466005746,0.000502386335091685,0.000275168422051428,8.69461260066731e-05,0.000133205012504621,0.000204613465271127,0.000121102945072245,0.000268322600429316,0.000331840053094409,0.000130106687483737,0.000487329434697856,0.000179000191345032,0.000460898007731192,0.000236219295229267,0,0.000166703711935986,0.000138281984623043,0.000122817203340628,0.000112177900953512,0.00010933143825507,0.000212839892276952,9.93788819875776e-05,0.000193621867881549,0.000170729168758936,0.000147672602068971,5.17866390471258e-05,0.000165149944760191,0.000226685620103236,8.19877277317016e-05,0.000108245190820808,8.49574363244015e-05,0.000179968824632791,0.000193416115430738,0.000181077604994593,0.000182162200449252,0.000168909056678823,0.000193390128960681,0.000193422613139504,0.000202147111558291,0.000145974398189536,0.000227404341869235,0.000141482378433497,0.000166116426726243,0.000150575935921423,0.000184415825413538
