Year,Month,permissive,restrictive,permissive_northeast,restrictive_northeast,permissive_midwest,restrictive_midwest,permissive_south,restrictive_south,permissive_west,restrictive_west,permissive_new_england,restrictive_new_england,permissive_middle_atlantic,restrictive_middle_atlantic,permissive_east_north_central,restrictive_east_north_central,permissive_west_north_central,restrictive_west_north_central,permissive_south_atlantic,restrictive_south_atlantic,permissive_east_south_central,restrictive_east_south_central,permissive_west_south_central,restrictive_west_south_central,permissive_mountain,restrictive_mountain,permissive_pacific,restrictive_pacific,permissive_continuous,restrictive_continuous,permissive_northeast_continuous,restrictive_northeast_continuous,permissive_midwest_continuous,restrictive_midwest_continuous,permissive_south_continuous,restrictive_south_continuous,permissive_west_continuous,restrictive_west_continuous,permissive_new_england_continuous,restrictive_new_england_continuous,permissive_middle_atlantic_continuous,restrictive_middle_atlantic_continuous,permissive_east_north_central_continuous,restrictive_east_north_central_continuous,permissive_west_north_central_continuous,restrictive_west_north_central_continuous,permissive_south_atlantic_continuous,restrictive_south_atlantic_continuous,permissive_east_south_central_continuous,restrictive_east_south_central_continuous,permissive_west_south_central_continuous,restrictive_west_south_central_continuous,permissive_mountain_continuous,restrictive_mountain_continuous,permissive_pacific_continuous,restrictive_pacific_continuous,ratio,northeast_ratio,midwest_ratio,south_ratio,west_ratio,new_england_ratio,middle_atlantic_ratio,east_north_central_ratio,west_north_central_ratio,south_atlantic_ratio,east_south_central_ratio,west_south_central_ratio,mountain_ratio,pacific_ratio,sum,northeast_sum,midwest_sum,south_sum,west_sum,new_england_sum,middle_atlantic_sum,east_north_central_sum,west_north_central_sum,south_atlantic_sum,east_south_central_sum,west_south_central_sum,mountain_sum,pacific_sum
2000,1,0.0573839484353773,3.32644912485554,-0.0552709121624119,1.22191791755315,0.0825762666119708,1.26093675162373,0.12175680349781,0.521916698287161,-0.0916782095119911,0.321677757391502,-0.054169221314993,1.21125080856159,-0.0011016908474189,0.010667108991555,0.0753440201753048,1.23558143214162,0.0072322464366661,0.0253553194821081,0.0436798659523257,0.545507401251961,0.0874321918102559,0.0191071730022529,-0.0093552542647722,-0.0426978759670525,-0.0906402898870049,-0.211805696150336,-0.00103791962498624,0.533483453541838,0.228735687130205,1.39376738882699,-0.0286490931512521,1.58734086205097,-0.00681012287240965,-0.00661062696226233,0.139850491913509,-0.188893162155031,0.12434441124036,0.00193031589331061,-0.0166149025413051,0.553890768981317,-0.012034190609947,1.03345009306965,0.0032172853369077,0.0660426689462184,-0.0100274082093176,-0.0726532959084805,-0.0157288640631135,-0.166897590007388,0.211901096152711,-0.00379970294408729,-0.0563217401760895,-0.0181958692035557,0.125341430502461,-0.13326022905691,-0.000997019262099694,0.13519054495022,-1.95090284847076,0.00560350737102006,-0.0839508035037812,0.0992727200872495,-0.867468729240324,-0.0649291415576457,NaN,-0.114090914456935,NaN,-0.00961206824019359,NaN,NaN,NaN,-0.0141188548175536,1.16503170169678,1.61598995520222,0.000199495910148784,-0.328743654068539,-0.12241409534705,0.570505671522624,1.0454842836796,0.0628253836093107,-0.0626258876991629,-0.151168725944274,-0.215700799096799,0.0381258709725337,-0.25860165955937,0.136187564212319
2000,2,-0.267858411590356,-0.526923423801029,0.00299118578854272,-0.390843464852808,0.118947767577611,-0.0273449039085183,-0.109060295706573,0.0294638221233347,-0.280737069249936,-0.138198877163038,-0.00880895255563483,-0.209809249253101,0.0118001383441776,-0.181034215599707,0.036786458752303,-0.0980125385952917,0.0821613088253082,0.0706676346867734,0.000413763497620496,-0.00696051223750721,-0.120945768180878,0.00225009275044491,0.0114717089766845,0.034174241610397,-0.277466419027446,-0.111805853560632,-0.00327065022249078,-0.0263930236024062,-0.0575910511931144,1.01703013636609,-0.0264427188441846,0.884675749438232,0.110393238879329,0.20159893183988,0.0158986815341699,-0.0110717792625614,-0.157440252762427,-0.0581727656494615,-0.0284299145537656,0.361790250794488,0.00198719570958091,0.522885498643744,0.0437711845371091,0.186025939864313,0.0666220543422197,0.0155729919755674,-0.0078457351937027,-0.0234219231006321,0.0552018662917889,0.00142821040392225,-0.0314574495639166,0.0109219334341493,-0.153699258129653,-0.201353756150098,-0.00374099463277362,0.143180990500637,-1.90915061804486,-0.281119679056507,0.119414766605497,0.0480124480616085,-0.800625142658455,-0.117261843538456,NaN,0.0504391944510386,NaN,-0.0549342362121581,NaN,NaN,NaN,-0.0754769098344412,1.0746211875592,0.911118468282416,0.091205692960552,-0.02697046079673,0.0992674871129655,0.390220165348254,0.520898302934162,0.142254755327203,-0.0510490623666521,-0.0155761879069294,-0.0537736558878666,0.0423793829980658,-0.0476544980204448,0.146921985133411
2000,3,-0.0189036840399814,-0.780522067664,0.0121124083881959,-0.196511315594221,-0.0335319465463518,-0.267809080512289,0.0963372691780123,-0.187318700312999,-0.0938214150598379,-0.128882971244492,0.0126779537241772,-0.224099978809191,-0.000565545335981336,0.0275886632149704,0.00373345028115542,-0.267097727241999,-0.0372653968275072,-0.000711353270289634,0.0477836520206378,-0.16744892200708,0.024369695535532,0.00939385434971909,0.0241839216218426,-0.0292636326556378,-0.0926669033938125,-0.128118533644961,-0.00115451166602539,-0.000764437599531514,-0.110655465841364,0.465544470705765,-0.0174287239632039,0.448668097880581,0.075578642842994,0.187532272922012,0.1027723215873,-0.0516281942626291,-0.271577706308454,-0.119027705834201,-0.0208479735308294,0.193451011542801,0.00341924956762556,0.25521708633778,0.0520201313476632,0.155199164244906,0.0235585114953313,0.0323331086771059,0.0487469817910049,-0.0397593474026394,0.0504921298470187,0.0146657507899954,0.0035332099492764,-0.0265345976499855,-0.267135892473284,-0.310859526468582,-0.00444181383517007,0.191831820634383,-1.76633001848341,-0.268552079277561,0.10475540236335,-0.159572559840391,-0.665941679794681,-0.112697926813256,NaN,-0.00369665712820595,NaN,0.0234409784724535,NaN,NaN,NaN,-0.102533077520076,0.57619993654713,0.466096821843786,0.111953630079018,-0.154400515849929,0.152550000474253,0.214298985073631,0.251797836770154,0.103179032897243,0.00877459718177461,-0.0885063291936439,-0.0358263790570234,-0.0300678075992618,-0.0437236339952991,0.196273634469553
2000,4,-0.108893918360063,-1.03696223989687,0.0323351441709793,-0.196268474049177,0.014789552211959,-0.502771441199495,-0.0300565752415679,0.000446899975495879,-0.125962039501433,-0.338369224623689,0.0256786344276661,-0.274764123836555,0.00665650974331323,0.0784956497873786,-0.02487042285672,-0.554111574809816,0.0396599750686789,0.0513401336103206,0.0317643746882672,-0.036786155049698,-0.0704540038399294,-0.000795205636004919,0.0086330539100944,0.0380282606611987,-0.128001774464283,-0.124473728587991,0.00203973496284931,-0.213895496035698,-0.241383129939568,0.0834288150197056,0.00464564190707303,0.216399600724573,0.102083275480473,0.0563789037680174,0.0830589290365495,0.157361063715331,-0.431170976363664,-0.346710753188217,-0.00729840974810965,0.121203617084237,0.0119440516551825,0.0951959836403335,0.0373848350066514,-0.0468869068125479,0.0646984404738221,0.103265810580566,0.0928611391744388,0.132610365966836,-0.0297366034667065,0.018970524346283,0.0199343933288173,0.00578017340221338,-0.428623993849102,-0.442225814050901,-0.00254698251456252,0.0955150608626851,-1.77965411326956,-0.0462298683053623,0.0188024633869543,-0.218048474016235,-0.76076420661308,0.094618406862658,NaN,-0.00297684334182912,NaN,0.103426033465684,NaN,NaN,NaN,-0.0717563341449892,0.324811944959277,0.211753958817499,-0.0457043717124559,0.0743021346787823,0.0844602231754481,0.128502026832348,0.0832519319851513,-0.0842717418192009,0.0385673701067448,0.0397492267923971,0.0487071278129895,-0.0141542199266038,-0.0136018202017991,0.0980620433772477
2000,5,0.309638476286229,-0.790193120116565,0.036372329372592,-0.627600728745407,0.00910736407022658,-0.230439558612648,-0.183376366973043,-0.236471173635502,0.447535149816453,0.304318340876992,0.037483293282641,-0.159539540842666,-0.00111096391004901,-0.468061187902741,-0.00259112699130018,-0.200624861015729,0.0116984910615267,-0.0298146975969186,-0.0318168257424469,-0.209676485893768,-0.183196683329627,-0.00947389713105063,0.0316371420990312,-0.0173207906106836,0.447435995535379,0.505015800911353,9.91542810745468e-05,-0.200697460034361,0.0635989003775068,-0.262727647346239,0.0347274023498125,-0.481009850019153,0.118989531717419,0.0870050421583235,-0.102811438670694,0.0638042999935853,0.0126934049809688,0.0674728605210047,0.0225628350841335,0.0812096169244505,0.0121645672656789,-0.562219466943602,0.0452221905021304,0.00160350868808656,0.0737673412152888,0.0854015334702366,0.0663028149273235,0.0650585287704064,-0.227610656760341,0.0127939840655544,0.0584964031623239,-0.0140482128423753,0.0147393028616835,0.0868764811524709,-0.00204589788071449,-0.0194036206314669,3.99718508930789,0.0946035071389373,0.0701433591822119,-0.419761852024431,1.43648909260949,0.132741159002212,NaN,0.242643121837809,NaN,0.125357246827291,NaN,NaN,0.0129091780580546,-0.0497456396383746,-0.326326547723744,-0.515737252368966,-0.0319844895590959,0.166615738664279,0.0547794555400349,0.0586467818403169,-0.574384034209282,-0.0436186818140436,0.0116341922549481,-0.0012442861569173,0.240404640825896,-0.0725446160046991,0.0721371782907876,-0.0173577227507524
2000,6,-0.079804922686446,-0.279084370718733,-0.0153944108359843,-0.0680277746185827,0.0150718721523469,-0.132864464244509,-0.0996331818952537,-0.0484675644919,0.020150797892445,-0.0297245673637413,-0.00711763959246349,-0.164685073616447,-0.00827677124352082,0.0966572989978645,0.0633995117819732,-0.0765254817063331,-0.0483276396296263,-0.0563389825381763,-0.0364209277047465,-0.052208018827996,-0.0469534143868271,-0.00546370788067581,-0.0162588398036801,0.00920416221677172,0.0136747755503503,-0.0284962350994576,0.0064760223420947,-0.00122833226428376,-0.0329035781141678,-0.413600981539295,0.018411853376574,-0.675793200114363,0.142185148366779,0.0959125899481279,-0.208795435561305,0.0965718467179737,0.0152948557037843,0.0697077819089644,0.0131439763292548,-0.048893218691358,0.00526787704731928,-0.626899981423003,0.115900187696844,0.0546312847248633,0.026284960669935,0.0412813052232633,0.0369702455989956,0.0950890585992938,-0.29632617963193,0.00952914865650087,0.0505604984716293,-0.00804636053782119,0.0106892021826447,0.0602276356360285,0.00460565352113885,0.00948014627293547,3.99388406520327,0.0422160897278853,0.224209465162457,-0.327521759612239,1.43961110066238,0.0650370424140171,NaN,0.438085246067398,NaN,0.0764562730561686,NaN,NaN,-0.00208983002094043,0.0828342563336797,-0.380697403425127,-0.694205053490935,-0.0462725584186521,0.305367282279278,0.0544129262051816,-0.062037195020614,-0.632167858470321,-0.0612689029719806,0.0149963445533286,0.0581188130002976,0.305855328288431,-0.0586068590094506,0.0495384334533835,0.00487449275179674
2000,7,-0.567928696303217,-1.03248170935638,0.0145110852611752,-0.719173171606641,-0.289570690271059,-0.616674541118749,-0.248895085106804,0.0117158443385663,-0.0439740061865296,0.29165015903044,0.0148316855366642,-0.421884484561981,-0.000320600275488979,-0.29728868704466,-0.274205148699352,-0.576843629374021,-0.0153655415717071,-0.0398309117447283,-0.124977736681422,-0.0377410805221931,-0.121297589472561,-0.0261290191113143,-0.00261975895282075,0.0755859439720738,-0.0441792070128152,0.605948876681507,0.000205200826285756,-0.314298717651067,-0.629258396919786,-0.902479033739338,0.0256746201476555,-1.32567311363258,-0.135186100585661,-0.264132651110674,-0.44645894122951,0.253177774470341,-0.073287975252273,0.434148956533567,0.0192046459095354,-0.284002604200591,0.0064699742381201,-1.04167050943198,-0.14776539797568,-0.280887931532234,0.0125792973900187,0.0167552804215596,-0.0760423750665706,0.200919810250134,-0.42128526475472,-0.0121199786803462,0.0508686985917814,0.0643779429005525,-0.0776061310551046,0.637575223385961,0.00431815580283139,-0.203426266852395,4.59853210316476,-0.0435347114913103,-0.503023628841358,0.0673036465025732,1.90710431308843,-0.0189975891512188,NaN,-0.355599944882338,NaN,-0.111292042853863,NaN,NaN,0.669666123083767,0.0966522924512568,-0.273220636819559,-1.35134773378023,-0.128946550525014,0.699636715699849,0.507436931785841,-0.303207250110129,-1.0481404836701,-0.133122533556554,0.00417598303154003,0.276962185316704,0.409165286074374,0.013509244308771,0.715181354441066,-0.207744422655226
2000,8,1.03020436606315,-0.157147718749816,-0.0244417149348686,0.024009185292307,-0.143928123083791,-0.146238288790725,0.59085570122764,0.0297631899106215,0.60771850285417,-0.0646818051620197,-0.00740035167204566,-0.339687665201643,-0.0170413632628229,0.36369685049395,0.0476491147437627,-0.0469413943884584,-0.191577237827554,-0.0992968944022666,-0.0240267903486984,-0.000169431788707264,0.649511757001604,-0.00619923260519593,-0.0346292654252656,0.0361318543045248,0.604389958794863,-0.0917709423113707,0.00332854405930728,0.027089137149351,0.377602427807579,-1.13435217046828,0.00234878113666959,-1.40281730756391,-0.280957709217864,-0.38756456693676,0.136670587279885,0.295890567827033,0.519540768608888,0.360139136205352,0.0124280994243083,-0.645831550597322,-0.0100793182876386,-0.756985756966586,-0.0993009311645926,-0.309292498979111,-0.181656778053271,-0.0782720679576483,-0.0987857549979027,0.215886250707222,0.215125583163248,-0.0176962830003974,0.0203307591145398,0.0977006001202077,0.511790546154113,0.540267697048082,0.00775022245477443,-0.18012856084273,-0.181782935975114,0.0096059865617214,-0.165137150636236,0.909645471259569,0.258898678738311,-0.123992353911238,-0.143009081614296,-0.345313977910523,NaN,-0.152396040571845,-0.00236722580332846,NaN,-0.0016609539541157,0.168600301977979,-1.51195459827586,-1.40516608870058,-0.106606857718896,0.159219980547148,-0.159401632403535,-0.658259650021631,-0.746906438678947,-0.209991567814519,0.103384710095622,0.314672005705126,-0.232821866163645,0.0773698410056677,0.0284771508939694,-0.187878783297505
2000,9,-0.109408492964619,-1.16949626788477,0.0139306653956822,-0.267282263827125,0.00757193859042466,-0.0368873440859132,-0.0786291979631774,-0.64022277345461,-0.0522818989875482,-0.225103886517119,0.0136313644008443,-0.282413124836405,0.000299300994837897,0.0151308610092805,-0.00546256036096924,-0.0242542418424937,0.0130344989513939,-0.0126331022434194,-0.0248593253258782,-0.445043386771836,-0.0116807666125062,-0.0152089956590731,-0.042089106024793,-0.179970391023701,-0.0517043302055236,-0.0523284802898354,-0.000577568782024529,-0.172775406227284,0.254369113967483,-2.0214480988939,0.0106497232809075,-1.60358520896524,-0.261276589642958,-0.304013410935871,0.0539254355799946,-0.288213114157138,0.451070544749539,0.174363635164345,0.0200561452170331,-0.825952893473819,-0.00940642193612554,-0.777632315491417,-0.0937687524522977,-0.216548055000092,-0.167507837190661,-0.0874653559357798,-0.123253584223125,-0.174870542722776,0.197560247962427,-0.0317201275317495,-0.0203812281593062,-0.0816224439026137,0.444048882921346,0.473963080969704,0.00702166182819312,-0.299599445805359,-1.11277508463485,0.244571949460338,0.1182421578258,0.342759849055583,-0.0797549027793898,0.0225574218812809,-0.112905932778004,-0.0479155895267046,NaN,-0.153083551391374,-0.00422182101987146,NaN,0.0111786385592292,0.170739636404585,-2.27581721286139,-1.61423493224615,-0.0427368212929131,-0.342138549737133,-0.276706909585195,-0.846009038690852,-0.768225893555292,-0.122779302547795,0.0800424812548816,-0.0516169584996504,-0.229280375494176,-0.0612412157433073,0.029914198048358,-0.306621107633553
2000,10,0.0527665082582428,-0.598260741802543,0.0230893255623542,-0.251346380643788,-0.0683968782482223,0.0991582448764173,0.0544086691494669,-0.0654104512404213,0.0436653917946439,-0.380662154794751,0.0321239725564352,-0.165978459512097,-0.00903464699408097,-0.0853679211316903,-0.0460110819961318,0.182461217450006,-0.0223857962520905,-0.0833029725735887,0.0316718233771307,-0.102864901820203,0.0408375860645781,-0.00109741051712903,-0.0181007402922419,0.0385518610969104,0.0474692663774549,-0.232395625941589,-0.00380387458281097,-0.148266528853162,0.274003400370206,-2.60402116250032,0.031552672230394,-1.83512056230562,-0.323240640679673,-0.19743802368157,0.103177345289145,-0.341280163310438,0.46251402353034,-0.230182413202697,0.0495888088326039,-0.954396381909773,-0.0180361366022098,-0.880724180395844,-0.133714179214647,-0.0302814196471095,-0.189526461465026,-0.16715660403446,-0.089124741606671,-0.266195287745705,0.228472707497083,-0.0321149317161199,-0.0361706206012673,-0.0429699438486137,0.459501136664746,0.211038028625273,0.0030128868655931,-0.441220441827969,-1.50309732443075,0.667447349691749,0.120869034537012,0.242973005426362,-0.36684279605256,0.179051112493746,-0.249938549202332,0.0563201822787957,NaN,-0.0286978262770711,-0.00421199097491191,NaN,-0.151237060820072,0.0867649031467392,-2.87802456287053,-1.86667323453601,0.125802616998103,-0.444457508599583,-0.692696436733036,-1.00398519074238,-0.862688043793634,0.103432759567537,0.022369857430567,-0.177070546139034,-0.260587639213203,-0.00679932324734626,-0.248463108039473,-0.444233328693562
