Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA,northeast,midwest,south,west,new_england,middle_atlantic,east_north_central,west_north_central,south_atlantic,east_south_central,west_south_central,mountain,pacific
2008,5,26,23,12,134,7,5,2,94,40,0,52,16,4,7,14,38,1,36,4,44,4,16,32,2,5,10,1,24,5,41,32,0,33,5,4,34,1,24,2,20,74,3,0,23,9,1,8,1,973,111,207,457,198,12,99,153,54,252,76,129,51,147
2008,6,28,35,7,133,13,11,4,80,39,1,66,18,4,5,15,37,0,38,8,38,8,20,37,0,5,17,1,22,7,48,45,0,33,7,2,49,5,13,1,27,99,1,0,26,9,4,6,0,1072,144,221,489,218,25,119,161,60,249,90,150,74,144
2008,7,37,28,11,110,11,10,5,76,51,3,60,22,4,11,15,34,2,25,12,61,8,20,29,1,2,11,1,15,12,55,45,0,41,20,1,53,1,28,0,34,79,4,0,21,11,4,13,0,1097,149,251,505,192,26,123,197,54,255,106,144,70,122
2008,8,33,26,20,138,5,6,4,59,46,3,62,20,5,8,14,31,2,37,4,45,10,29,48,3,4,6,1,19,6,48,32,0,40,11,8,53,4,25,0,25,87,2,4,22,5,6,7,1,1074,141,249,481,203,21,120,174,75,231,101,149,52,151
2008,9,26,24,12,140,11,9,7,73,47,1,69,18,5,11,13,29,1,30,7,58,6,18,40,1,6,6,1,24,8,50,34,0,36,15,7,46,0,34,3,19,89,2,2,18,21,0,6,0,1083,140,258,464,221,20,120,187,71,243,76,145,53,168
2008,10,26,23,16,128,6,7,3,86,45,1,50,21,3,5,15,38,0,36,8,35,3,20,28,2,1,9,0,20,5,43,43,0,36,13,3,43,1,20,0,14,97,2,1,22,13,3,4,0,998,123,186,497,192,17,106,146,40,258,75,164,48,144
2008,11,35,30,9,128,13,8,2,60,37,1,51,17,3,3,14,34,1,43,8,47,7,25,35,1,9,4,0,14,9,38,35,0,35,9,6,45,0,16,1,34,82,1,0,19,12,1,11,1,994,114,219,455,206,17,97,161,58,213,108,134,60,146
2008,12,28,23,10,115,12,6,3,72,62,1,41,24,1,4,11,42,1,27,10,40,4,16,16,0,2,7,0,23,9,49,44,0,38,15,5,36,0,19,2,34,85,1,0,22,10,2,3,0,975,125,175,492,183,17,108,146,29,251,89,152,53,130
2009,1,25,20,14,138,11,8,4,63,48,0,38,16,0,7,10,28,1,33,9,42,4,17,14,3,3,16,1,20,11,34,39,0,31,11,5,31,0,25,1,23,84,3,0,21,6,4,6,0,928,104,162,449,213,19,85,133,29,237,75,137,64,149
2009,2,18,21,8,93,8,7,0,49,23,0,33,10,2,9,6,42,0,19,3,25,3,8,21,0,1,9,0,14,5,33,24,0,20,13,5,33,2,9,1,21,56,4,0,18,8,3,5,1,693,92,130,317,154,12,80,93,37,145,53,119,48,106
